reporter_iso_3,reporter_name,partner_iso_3,partner_name,year,trade_flow_name,trade_value_1000_usd,trade_value_usd,reporter_continent,partner_continent,reporter_lat,reporter_long,partner_lat,partner_long
AFG,Afghanistan,JPN,Japan,2017,Export,79.371,79371.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,JPN,Japan,2018,Export,162.889,162889.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,KAZ,Kazakhstan,2017,Export,3411.029,3411029.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,KAZ,Kazakhstan,2018,Export,4442.887,4442887.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,SGP,Singapore,2018,Export,60.31,60310.0,Asia,Asia,33.7680065,66.2385139,1.357107,103.8194992
AFG,Afghanistan,SAU,Saudi Arabia,2018,Export,6604.192,6604192.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,SAU,Saudi Arabia,2017,Export,5904.18,5904180.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,RUS,Russian Federation,2018,Export,1665.685,1665685.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,RUS,Russian Federation,2017,Export,1492.941,1492941.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,ROM,Romania,2018,Export,298.842,298842.0,Asia,,33.7680065,66.2385139,45.9852129,24.6859225
AFG,Afghanistan,ROM,Romania,2017,Export,108.836,108836.0,Asia,,33.7680065,66.2385139,45.9852129,24.6859225
AFG,Afghanistan,QAT,Qatar,2018,Export,10.765,10765.0,Asia,Asia,33.7680065,66.2385139,25.3336984,51.2295295
AFG,Afghanistan,QAT,Qatar,2017,Export,38.128,38128.0,Asia,Asia,33.7680065,66.2385139,25.3336984,51.2295295
AFG,Afghanistan,PRT,Portugal,2018,Export,13.305,13305.0,Asia,Europe,33.7680065,66.2385139,39.6621648,-8.1353519
AFG,Afghanistan,POL,Poland,2018,Export,414.889,414889.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,POL,Poland,2017,Export,210.274,210274.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,PAK,Pakistan,2018,Export,378244.208,378244208.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,PAK,Pakistan,2017,Export,357201.297,357201297.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,DEU,Germany,2017,Export,4865.422,4865422.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,OMN,Oman,2018,Export,1.256,1256.0,Asia,Asia,33.7680065,66.2385139,21.0000287,57.0036901
AFG,Afghanistan,NZL,New Zealand,2017,Export,40.681,40681.0,Asia,Oceania,33.7680065,66.2385139,-41.5000831,172.8344077
AFG,Afghanistan,NOR,Norway,2018,Export,0.335,335.0,Asia,Europe,33.7680065,66.2385139,61.1529386,8.7876653
AFG,Afghanistan,NLD,Netherlands,2018,Export,255.375,255375.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,NLD,Netherlands,2017,Export,217.13,217130.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,MYS,Malaysia,2018,Export,511.762,511762.0,Asia,Asia,33.7680065,66.2385139,4.5693754,102.2656823
AFG,Afghanistan,MYS,Malaysia,2017,Export,145.86,145860.0,Asia,Asia,33.7680065,66.2385139,4.5693754,102.2656823
AFG,Afghanistan,MMR,Myanmar,2018,Export,374.222,374222.0,Asia,Asia,33.7680065,66.2385139,17.1750495,95.9999652
AFG,Afghanistan,MMR,Myanmar,2017,Export,236.791,236791.0,Asia,Asia,33.7680065,66.2385139,17.1750495,95.9999652
AFG,Afghanistan,LTU,Lithuania,2017,Export,6.016,6016.0,Asia,Europe,33.7680065,66.2385139,55.3500003,23.7499997
AFG,Afghanistan,LBN,Lebanon,2018,Export,1396.109,1396109.0,Asia,Asia,33.7680065,66.2385139,33.8750629,35.843409
AFG,Afghanistan,LBN,Lebanon,2017,Export,1034.802,1034801.9999999999,Asia,Asia,33.7680065,66.2385139,33.8750629,35.843409
AFG,Afghanistan,KWT,Kuwait,2018,Export,87.853,87853.0,Asia,Asia,33.7680065,66.2385139,29.2733964,47.4979476
AFG,Afghanistan,KWT,Kuwait,2017,Export,7.199,7199.0,Asia,Asia,33.7680065,66.2385139,29.2733964,47.4979476
AFG,Afghanistan,KGZ,Kyrgyz Republic,2018,Export,15.111,15111.0,Asia,Asia,33.7680065,66.2385139,41.5089324,74.724091
AFG,Afghanistan,NZL,New Zealand,2018,Export,141.134,141134.0,Asia,Oceania,33.7680065,66.2385139,-41.5000831,172.8344077
AFG,Afghanistan,SVK,Slovak Republic,2018,Export,0.0,0.0,Asia,Europe,33.7680065,66.2385139,48.7411522,19.4528646
AFG,Afghanistan,CZE,Czech Republic,2018,Export,7.327,7327.0,Asia,Europe,33.7680065,66.2385139,49.7439047,15.3381061
AFG,Afghanistan,CHN,China,2018,Export,28407.584,28407584.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,SAU,Saudi Arabia,2012,Export,1706.068,1706068.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,SAU,Saudi Arabia,2013,Export,459.258,459258.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,SAU,Saudi Arabia,2014,Export,506.019,506019.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,UNS,Unspecified,2012,Export,123107.575,123107575.0,Asia,,33.7680065,66.2385139,26.8262855,65.7212456
AFG,Afghanistan,UNS,Unspecified,2013,Export,141014.786,141014786.0,Asia,,33.7680065,66.2385139,26.8262855,65.7212456
AFG,Afghanistan,UNS,Unspecified,2014,Export,155774.795,155774795.0,Asia,,33.7680065,66.2385139,26.8262855,65.7212456
AFG,Afghanistan,WLD, World,2012,Export,428902.71,428902710.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,WLD, World,2013,Export,514972.983,514972983.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,WLD, World,2014,Export,570534.007,570534007.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,WLD, World,2008,Export,540065.594,540065594.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,UZB,Uzbekistan,2008,Export,1516.89,1516890.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,USA,United States,2008,Export,2131.74,2131740.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,UKR,Ukraine,2008,Export,34.2,34200.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,TKM,Turkmenistan,2008,Export,10831.0,10831000.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,TJK,Tajikistan,2008,Export,6313.355,6313355.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,SYR,Syrian Arab Republic,2008,Export,2388.075,2388075.0,Asia,Asia,33.7680065,66.2385139,34.6401861,39.0494106
AFG,Afghanistan,SWZ,Eswatini,2008,Export,1723.86,1723860.0,Asia,Africa,33.7680065,66.2385139,-26.5624806,31.3991317
AFG,Afghanistan,SAU,Saudi Arabia,2008,Export,2198.097,2198097.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,RUS,Russian Federation,2008,Export,36721.775,36721775.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,POL,Poland,2008,Export,49.559,49559.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,PAK,Pakistan,2008,Export,264316.383,264316382.99999997,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,NLD,Netherlands,2008,Export,51.428,51428.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,LBN,Lebanon,2008,Export,860.0,860000.0,Asia,Asia,33.7680065,66.2385139,33.8750629,35.843409
AFG,Afghanistan,KOR,"Korea, Rep.",2008,Export,40.0,40000.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,KGZ,Kyrgyz Republic,2008,Export,30.0,30000.0,Asia,Asia,33.7680065,66.2385139,41.5089324,74.724091
AFG,Afghanistan,KAZ,Kazakhstan,2008,Export,338.836,338836.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,JPN,Japan,2008,Export,333.7,333700.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,IRQ,Iraq,2008,Export,5914.575,5914575.0,Asia,Asia,33.7680065,66.2385139,33.0955793,44.1749775
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2008,Export,18203.091,18203091.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,PAK,Pakistan,2014,Export,188424.057,188424057.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,PAK,Pakistan,2013,Export,198351.743,198351743.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,PAK,Pakistan,2012,Export,201392.865,201392865.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2014,Export,33351.524,33351523.999999996,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,CHN,China,2017,Export,11711.476,11711476.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,CHE,Switzerland,2018,Export,4.412,4412.0,Asia,Europe,33.7680065,66.2385139,46.7985624,8.2319736
AFG,Afghanistan,CHE,Switzerland,2017,Export,1.201,1201.0,Asia,Europe,33.7680065,66.2385139,46.7985624,8.2319736
AFG,Afghanistan,CAN,Canada,2018,Export,1321.613,1321613.0,Asia,North America,33.7680065,66.2385139,61.0666922,-107.991707
AFG,Afghanistan,CAN,Canada,2017,Export,1717.902,1717902.0,Asia,North America,33.7680065,66.2385139,61.0666922,-107.991707
AFG,Afghanistan,BLR,Belarus,2018,Export,34.055,34055.0,Asia,Europe,33.7680065,66.2385139,53.4250605,27.6971358
AFG,Afghanistan,BLR,Belarus,2017,Export,13.436,13436.0,Asia,Europe,33.7680065,66.2385139,53.4250605,27.6971358
AFG,Afghanistan,BHR,Bahrain,2018,Export,25.862,25862.0,Asia,Asia,33.7680065,66.2385139,26.1551249,50.5344606
AFG,Afghanistan,BHR,Bahrain,2017,Export,58.65,58650.0,Asia,Asia,33.7680065,66.2385139,26.1551249,50.5344606
AFG,Afghanistan,BGD,Bangladesh,2017,Export,10.108,10108.0,Asia,Asia,33.7680065,66.2385139,24.4769288,90.2934413
AFG,Afghanistan,BEL,Belgium,2018,Export,25.717,25717.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,BEL,Belgium,2017,Export,68.185,68185.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,AZE,Azerbaijan,2018,Export,13.72,13720.0,Asia,Asia,33.7680065,66.2385139,40.3936294,47.7872508
AFG,Afghanistan,AUT,Austria,2018,Export,104.413,104413.0,Asia,Europe,33.7680065,66.2385139,47.59397,14.12456
AFG,Afghanistan,COL,Colombia,2018,Export,0.0,0.0,Asia,South America,33.7680065,66.2385139,4.099917,-72.9088133
AFG,Afghanistan,AUT,Austria,2017,Export,239.524,239524.0,Asia,Europe,33.7680065,66.2385139,47.59397,14.12456
AFG,Afghanistan,AUS,Australia,2017,Export,600.415,600415.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,ARE,United Arab Emirates,2018,Export,14265.354,14265354.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,ARE,United Arab Emirates,2017,Export,12962.004,12962004.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,CHN,China,2012,Export,4796.438,4796438.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,CHN,China,2013,Export,20277.023,20277023.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,CHN,China,2014,Export,15452.716,15452716.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,DEU,Germany,2012,Export,1580.389,1580389.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,DEU,Germany,2013,Export,9180.431,9180431.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,DEU,Germany,2014,Export,17045.181,17045181.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,IND,India,2012,Export,69713.498,69713498.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,IND,India,2013,Export,102957.814,102957814.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,IND,India,2014,Export,159979.715,159979715.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2012,Export,26605.877,26605877.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2013,Export,42731.928,42731928.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,AUS,Australia,2018,Export,764.752,764752.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,IND,India,2008,Export,132001.893,132001893.00000001,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,SWE,Sweden,2018,Export,106.232,106232.0,Asia,Europe,33.7680065,66.2385139,59.6749712,14.5208584
AFG,Afghanistan,SWZ,Eswatini,2018,Export,0.105,105.0,Asia,Africa,33.7680065,66.2385139,-26.5624806,31.3991317
AFG,Afghanistan,HKG,"Hong Kong, China",2015,Export,79.721,79721.0,Asia,Asia,33.7680065,66.2385139,22.2793278,114.1628131
AFG,Afghanistan,HUN,Hungary,2016,Export,5.432,5432.0,Asia,Europe,33.7680065,66.2385139,47.1817585,19.5060937
AFG,Afghanistan,IND,India,2015,Export,188869.645,188869645.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,IND,India,2016,Export,230037.526,230037526.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2015,Export,29162.373,29162373.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2016,Export,18822.947,18822947.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,IRQ,Iraq,2015,Export,17021.113,17021113.0,Asia,Asia,33.7680065,66.2385139,33.0955793,44.1749775
AFG,Afghanistan,IRQ,Iraq,2016,Export,11184.77,11184770.0,Asia,Asia,33.7680065,66.2385139,33.0955793,44.1749775
AFG,Afghanistan,ITA,Italy,2015,Export,2381.828,2381828.0,Asia,Europe,33.7680065,66.2385139,42.6384261,12.674297
AFG,Afghanistan,ITA,Italy,2016,Export,136.779,136779.0,Asia,Europe,33.7680065,66.2385139,42.6384261,12.674297
AFG,Afghanistan,JOR,Jordan,2015,Export,702.642,702642.0,Asia,Asia,33.7680065,66.2385139,31.1667049,36.941628
AFG,Afghanistan,JOR,Jordan,2016,Export,1367.95,1367950.0,Asia,Asia,33.7680065,66.2385139,31.1667049,36.941628
AFG,Afghanistan,JPN,Japan,2015,Export,11.685,11685.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,JPN,Japan,2016,Export,83.282,83282.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,KAZ,Kazakhstan,2015,Export,10845.103,10845103.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,KAZ,Kazakhstan,2016,Export,3988.416,3988416.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,KOR,"Korea, Rep.",2015,Export,11.79,11790.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,LBN,Lebanon,2015,Export,1004.256,1004256.0,Asia,Asia,33.7680065,66.2385139,33.8750629,35.843409
AFG,Afghanistan,LBN,Lebanon,2016,Export,469.702,469702.0,Asia,Asia,33.7680065,66.2385139,33.8750629,35.843409
AFG,Afghanistan,LKA,Sri Lanka,2015,Export,1.328,1328.0,Asia,Asia,33.7680065,66.2385139,7.877395849999999,80.66247852355892
AFG,Afghanistan,LTU,Lithuania,2015,Export,19.2,19200.0,Asia,Europe,33.7680065,66.2385139,55.3500003,23.7499997
AFG,Afghanistan,LTU,Lithuania,2016,Export,27.0,27000.0,Asia,Europe,33.7680065,66.2385139,55.3500003,23.7499997
AFG,Afghanistan,MMR,Myanmar,2016,Export,19.538,19538.0,Asia,Asia,33.7680065,66.2385139,17.1750495,95.9999652
AFG,Afghanistan,MYS,Malaysia,2015,Export,0.09,90.0,Asia,Asia,33.7680065,66.2385139,4.5693754,102.2656823
AFG,Afghanistan,MYS,Malaysia,2016,Export,104.03,104030.0,Asia,Asia,33.7680065,66.2385139,4.5693754,102.2656823
AFG,Afghanistan,NLD,Netherlands,2015,Export,1056.967,1056967.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,NLD,Netherlands,2016,Export,53.128,53128.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,NOR,Norway,2016,Export,1.029,1029.0,Asia,Europe,33.7680065,66.2385139,61.1529386,8.7876653
AFG,Afghanistan,NZL,New Zealand,2015,Export,7.294,7294.0,Asia,Oceania,33.7680065,66.2385139,-41.5000831,172.8344077
AFG,Afghanistan,GEO,Georgia,2015,Export,12.8,12800.0,Asia,Asia,33.7680065,66.2385139,32.3293809,-83.1137366
AFG,Afghanistan,GBR,United Kingdom,2016,Export,1689.8,1689800.0,Asia,Europe,33.7680065,66.2385139,54.7023545,-3.2765753
AFG,Afghanistan,GBR,United Kingdom,2015,Export,516.828,516828.0,Asia,Europe,33.7680065,66.2385139,54.7023545,-3.2765753
AFG,Afghanistan,FRA,France,2016,Export,1408.046,1408046.0,Asia,Europe,33.7680065,66.2385139,46.603354,1.8883335
AFG,Afghanistan,ARE,United Arab Emirates,2015,Export,24444.446,24444446.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,ARE,United Arab Emirates,2016,Export,9368.012,9368012.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,AUS,Australia,2015,Export,1296.26,1296260.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,AUS,Australia,2016,Export,455.832,455832.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,AUT,Austria,2015,Export,51.916,51916.0,Asia,Europe,33.7680065,66.2385139,47.59397,14.12456
AFG,Afghanistan,AZE,Azerbaijan,2015,Export,3.41,3410.0,Asia,Asia,33.7680065,66.2385139,40.3936294,47.7872508
AFG,Afghanistan,BEL,Belgium,2015,Export,354.154,354154.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,BEL,Belgium,2016,Export,1231.243,1231243.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,BGD,Bangladesh,2015,Export,618.7,618700.0,Asia,Asia,33.7680065,66.2385139,24.4769288,90.2934413
AFG,Afghanistan,BGD,Bangladesh,2016,Export,177.188,177188.0,Asia,Asia,33.7680065,66.2385139,24.4769288,90.2934413
AFG,Afghanistan,BGR,Bulgaria,2015,Export,7.906,7906.0,Asia,Europe,33.7680065,66.2385139,42.6073975,25.4856617
AFG,Afghanistan,BRA,Brazil,2015,Export,107.5,107500.0,Asia,South America,33.7680065,66.2385139,-10.3333333,-53.2
AFG,Afghanistan,CAN,Canada,2015,Export,771.752,771752.0,Asia,North America,33.7680065,66.2385139,61.0666922,-107.991707
AFG,Afghanistan,CAN,Canada,2016,Export,609.003,609003.0,Asia,North America,33.7680065,66.2385139,61.0666922,-107.991707
AFG,Afghanistan,NZL,New Zealand,2016,Export,39.057,39057.0,Asia,Oceania,33.7680065,66.2385139,-41.5000831,172.8344077
AFG,Afghanistan,CHE,Switzerland,2015,Export,68.552,68552.0,Asia,Europe,33.7680065,66.2385139,46.7985624,8.2319736
AFG,Afghanistan,CHN,China,2015,Export,10150.949,10150949.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,CHN,China,2016,Export,4754.161,4754161.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,CZE,Czech Republic,2015,Export,9.182,9182.0,Asia,Europe,33.7680065,66.2385139,49.7439047,15.3381061
AFG,Afghanistan,DEU,Germany,2015,Export,5677.441,5677441.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,DEU,Germany,2016,Export,4405.604,4405604.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,DNK,Denmark,2015,Export,113.516,113516.0,Asia,Europe,33.7680065,66.2385139,55.670249,10.3333283
AFG,Afghanistan,DNK,Denmark,2016,Export,5.495,5495.0,Asia,Europe,33.7680065,66.2385139,55.670249,10.3333283
AFG,Afghanistan,EGY,"Egypt, Arab Rep.",2015,Export,91.589,91589.0,Asia,Africa,33.7680065,66.2385139,,
AFG,Afghanistan,EGY,"Egypt, Arab Rep.",2016,Export,1.721,1721.0,Asia,Africa,33.7680065,66.2385139,,
AFG,Afghanistan,ESP,Spain,2015,Export,333.566,333566.0,Asia,Europe,33.7680065,66.2385139,39.3260685,-4.8379791
AFG,Afghanistan,ESP,Spain,2016,Export,46.083,46083.0,Asia,Europe,33.7680065,66.2385139,39.3260685,-4.8379791
AFG,Afghanistan,FIN,Finland,2015,Export,2057.148,2057148.0000000002,Asia,Europe,33.7680065,66.2385139,63.2467777,25.9209164
AFG,Afghanistan,FIN,Finland,2016,Export,488.068,488068.0,Asia,Europe,33.7680065,66.2385139,63.2467777,25.9209164
AFG,Afghanistan,FRA,France,2015,Export,250.837,250837.0,Asia,Europe,33.7680065,66.2385139,46.603354,1.8883335
AFG,Afghanistan,CHE,Switzerland,2016,Export,26.433,26433.0,Asia,Europe,33.7680065,66.2385139,46.7985624,8.2319736
AFG,Afghanistan,SWZ,Eswatini,2017,Export,3.663,3663.0,Asia,Africa,33.7680065,66.2385139,-26.5624806,31.3991317
AFG,Afghanistan,PAK,Pakistan,2015,Export,226568.66,226568660.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,POL,Poland,2015,Export,6.234,6234.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,ZAF,South Africa,2015,Export,33.4,33400.0,Asia,Africa,33.7680065,66.2385139,-28.8166236,24.991639
AFG,Afghanistan,ZAF,South Africa,2016,Export,70.677,70677.0,Asia,Africa,33.7680065,66.2385139,-28.8166236,24.991639
AFG,Afghanistan,ZAF,South Africa,2018,Export,0.0,0.0,Asia,Africa,33.7680065,66.2385139,-28.8166236,24.991639
AFG,Afghanistan,ZAF,South Africa,2017,Export,88.675,88675.0,Asia,Africa,33.7680065,66.2385139,-28.8166236,24.991639
AFG,Afghanistan,YEM,Yemen,2018,Export,26.415,26415.0,Asia,Asia,33.7680065,66.2385139,16.3471243,47.8915271
AFG,Afghanistan,YEM,Yemen,2017,Export,76.379,76379.0,Asia,Asia,33.7680065,66.2385139,16.3471243,47.8915271
AFG,Afghanistan,WLD, World,2018,Export,875241.399,875241399.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,WLD, World,2017,Export,831926.772,831926772.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,VNM,Vietnam,2018,Export,899.942,899942.0,Asia,Asia,33.7680065,66.2385139,15.9266657,107.9650855
AFG,Afghanistan,VNM,Vietnam,2017,Export,2876.047,2876047.0,Asia,Asia,33.7680065,66.2385139,15.9266657,107.9650855
AFG,Afghanistan,UZB,Uzbekistan,2018,Export,2218.409,2218409.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,UZB,Uzbekistan,2017,Export,1011.407,1011407.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,USA,United States,2018,Export,1752.132,1752132.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,USA,United States,2017,Export,2489.036,2489036.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,UNS,Unspecified,2018,Export,60.365,60365.0,Asia,,33.7680065,66.2385139,26.8262855,65.7212456
AFG,Afghanistan,UNS,Unspecified,2017,Export,67.507,67507.0,Asia,,33.7680065,66.2385139,26.8262855,65.7212456
AFG,Afghanistan,UKR,Ukraine,2018,Export,177.837,177837.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,UKR,Ukraine,2017,Export,142.293,142293.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,UGA,Uganda,2018,Export,17.388,17388.0,Asia,Africa,33.7680065,66.2385139,1.5333554,32.2166578
AFG,Afghanistan,TUR,Turkey,2018,Export,21007.467,21007467.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,TUR,Turkey,2017,Export,22006.683,22006683.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,TUN,Tunisia,2018,Export,4.027,4027.0,Asia,Africa,33.7680065,66.2385139,33.8439408,9.400138
AFG,Afghanistan,TUN,Tunisia,2017,Export,4.027,4027.0,Asia,Africa,33.7680065,66.2385139,33.8439408,9.400138
AFG,Afghanistan,TKM,Turkmenistan,2018,Export,893.431,893431.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,TKM,Turkmenistan,2017,Export,1377.122,1377122.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,TJK,Tajikistan,2018,Export,3449.016,3449016.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,TJK,Tajikistan,2017,Export,1433.204,1433204.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,THA,Thailand,2018,Export,32.621,32621.000000000004,Asia,Asia,33.7680065,66.2385139,14.8971921,100.83273
AFG,Afghanistan,THA,Thailand,2017,Export,32.621,32621.000000000004,Asia,Asia,33.7680065,66.2385139,14.8971921,100.83273
AFG,Afghanistan,WLD, World,2016,Export,596455.337,596455337.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,WLD, World,2015,Export,571404.967,571404967.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,VNM,Vietnam,2016,Export,607.844,607844.0,Asia,Asia,33.7680065,66.2385139,15.9266657,107.9650855
